TypeRegistrering,TypeRegistrering_label,DrivstoffType,DrivstoffType_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M07,2006M07,3688,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M08,2006M08,3203,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M09,2006M09,3009,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M10,2006M10,2632,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M11,2006M11,2465,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2006M12,2006M12,3520,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M01,2007M01,2300,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M02,2007M02,2057,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M03,2007M03,2697,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M04,2007M04,2263,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M05,2007M05,2923,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M06,2007M06,3086,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M07,2007M07,3827,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M08,2007M08,3457,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M09,2007M09,2962,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M10,2007M10,3261,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M11,2007M11,3086,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2007M12,2007M12,2258,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M01,2008M01,2334,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M02,2008M02,2679,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M03,2008M03,2319,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M04,2008M04,3001,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M05,2008M05,2823,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M06,2008M06,2577,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M07,2008M07,3075,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M08,2008M08,2398,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M09,2008M09,2440,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M10,2008M10,1882,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M11,2008M11,1194,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2008M12,2008M12,1099,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M01,2009M01,1085,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M02,2009M02,1216,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M03,2009M03,1674,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M04,2009M04,1993,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M05,2009M05,2030,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M06,2009M06,2185,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M07,2009M07,2886,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M08,2009M08,2302,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M09,2009M09,2626,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M10,2009M10,2678,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M11,2009M11,2496,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2009M12,2009M12,2489,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M01,2010M01,1747,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M02,2010M02,2010,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M03,2010M03,2590,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M04,2010M04,2589,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M05,2010M05,2528,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M06,2010M06,2713,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M07,2010M07,3230,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M08,2010M08,2703,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M09,2010M09,2762,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M10,2010M10,2523,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M11,2010M11,2307,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2010M12,2010M12,1807,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M01,2011M01,1795,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M02,2011M02,1981,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M03,2011M03,2298,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M04,2011M04,2206,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M05,2011M05,2470,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M06,2011M06,2252,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M07,2011M07,2751,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M08,2011M08,2588,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M09,2011M09,2689,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M10,2011M10,2390,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M11,2011M11,2365,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2011M12,2011M12,1775,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M01,2012M01,2012,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M02,2012M02,2140,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M03,2012M03,2676,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M04,2012M04,2301,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M05,2012M05,2609,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M06,2012M06,2533,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M07,2012M07,3087,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M08,2012M08,2957,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M09,2012M09,2757,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M10,2012M10,3099,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M11,2012M11,2660,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2012M12,2012M12,1813,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M01,2013M01,2431,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M02,2013M02,2324,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M03,2013M03,2443,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M04,2013M04,2756,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M05,2013M05,2687,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M06,2013M06,2442,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M07,2013M07,2882,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M08,2013M08,2567,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M09,2013M09,2266,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M10,2013M10,2195,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M11,2013M11,1685,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2013M12,2013M12,1200,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M01,2014M01,1571,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M02,2014M02,1473,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M03,2014M03,1645,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M04,2014M04,1716,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M05,2014M05,1843,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M06,2014M06,1782,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M07,2014M07,2314,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M08,2014M08,1833,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M09,2014M09,2034,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M10,2014M10,1979,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M11,2014M11,1490,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2014M12,2014M12,1206,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M01,2015M01,1253,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M02,2015M02,1190,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M03,2015M03,1495,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M04,2015M04,1338,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M05,2015M05,1366,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M06,2015M06,1442,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M07,2015M07,1573,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M08,2015M08,1151,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M09,2015M09,1093,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M10,2015M10,826,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M11,2015M11,668,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2015M12,2015M12,560,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M01,2016M01,617,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M02,2016M02,640,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M03,2016M03,590,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M04,2016M04,843,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M05,2016M05,799,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M06,2016M06,863,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M07,2016M07,815,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M08,2016M08,747,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M09,2016M09,751,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M10,2016M10,629,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M11,2016M11,557,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2016M12,2016M12,597,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M01,2017M01,660,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M02,2017M02,561,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M03,2017M03,748,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M04,2017M04,645,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M05,2017M05,788,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M06,2017M06,821,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M07,2017M07,759,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M08,2017M08,736,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M09,2017M09,601,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M10,2017M10,512,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M11,2017M11,454,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2017M12,2017M12,351,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M01,2018M01,315,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M02,2018M02,296,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M03,2018M03,342,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M04,2018M04,492,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M05,2018M05,640,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M06,2018M06,692,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M07,2018M07,635,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M08,2018M08,637,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M09,2018M09,524,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M10,2018M10,526,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M11,2018M11,492,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2018M12,2018M12,340,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M01,2019M01,335,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M02,2019M02,365,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M03,2019M03,441,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M04,2019M04,508,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M05,2019M05,675,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M06,2019M06,536,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M07,2019M07,771,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M08,2019M08,699,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M09,2019M09,562,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M10,2019M10,449,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M11,2019M11,332,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2019M12,2019M12,273,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M01,2020M01,343,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M02,2020M02,377,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M03,2020M03,262,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M04,2020M04,299,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M05,2020M05,590,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M06,2020M06,540,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M07,2020M07,627,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M08,2020M08,533,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M09,2020M09,498,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M10,2020M10,412,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M11,2020M11,346,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2020M12,2020M12,323,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M01,2021M01,253,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M02,2021M02,286,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M03,2021M03,468,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M04,2021M04,604,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M05,2021M05,598,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M06,2021M06,674,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M07,2021M07,563,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M08,2021M08,511,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M09,2021M09,476,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M10,2021M10,351,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M11,2021M11,323,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2021M12,2021M12,311,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M01,2022M01,195,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M02,2022M02,205,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M03,2022M03,323,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M04,2022M04,382,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M05,2022M05,474,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M06,2022M06,443,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M07,2022M07,310,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M08,2022M08,326,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M09,2022M09,346,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M10,2022M10,251,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M11,2022M11,235,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2022M12,2022M12,235,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M01,2023M01,140,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M02,2023M02,116,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M03,2023M03,162,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M04,2023M04,225,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M05,2023M05,238,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M06,2023M06,307,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M07,2023M07,225,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M08,2023M08,219,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M09,2023M09,196,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M10,2023M10,194,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M11,2023M11,122,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2023M12,2023M12,106,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M01,2024M01,95,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M02,2024M02,93,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M03,2024M03,116,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M04,2024M04,210,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M05,2024M05,234,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M06,2024M06,271,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M07,2024M07,203,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M08,2024M08,234,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M09,2024M09,221,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M10,2024M10,175,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M11,2024M11,143,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2024M12,2024M12,114,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M01,2025M01,107,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M02,2025M02,119,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M03,2025M03,212,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M04,2025M04,220,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M05,2025M05,250,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M06,2025M06,255,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M07,2025M07,223,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M08,2025M08,221,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M09,2025M09,220,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M10,2025M10,241,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M11,2025M11,166,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2025M12,2025M12,145,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M01,2026M01,127,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M02,2026M02,110,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M03,2026M03,190,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M04,2026M04,271,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M05,2026M05,310,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M06,2026M06,355,
B,Bruktimporterte kjøretøy,20,Fossil,Personbiler,Personbiler,2026M07,2026M07,309,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M01,1995M01,22,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M02,1995M02,19,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M03,1995M03,23,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M04,1995M04,15,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M05,1995M05,30,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M06,1995M06,34,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M07,1995M07,35,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M08,1995M08,27,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M09,1995M09,25,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M10,1995M10,33,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M11,1995M11,29,
B,Bruktimporterte kjøretøy,20,Fossil,VareCampBiler,Vare- og campingbiler,1995M12,1995M12,46,
