UtslpTilLuft,UtslpTilLuft_label,UtslpEnergivare,UtslpEnergivare_label,UtslpKomp,UtslpKomp_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,63.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,71.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,77.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,86.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,92.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,93.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,100.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,103.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,107.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,110.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,106.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,107.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,108.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,111.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,116.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,122.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,123.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,127.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,131.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,138.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,143.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,145.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,146.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,143.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,137.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,144.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,136.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,129.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,109.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,116.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,,.
5.4,Motorsykler og mopeder,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,.
